model,throughput,response_length,latency,energy,gpu,task,parameters_count,energy_per_token,dtype,optimization,quantization,cuda-fp16
61,17.2,256,14.9,3815.424,0,0,7.0,0.00414,1,2,2,False
62,13.8,256,18.6,5022.72,0,0,14.0,0.00545,1,2,2,False
56,13.6,256,18.8,5151.744,0,0,14.0,0.0055899999999999,1,2,2,False
58,23.1,256,11.1,2663.424,0,0,1.0,0.0028899999999999,1,2,2,False
119,22.7,256,11.3,3133.44,0,0,7.0,0.0034,1,2,2,False
88,55.2,256,4.64,1050.6240000000005,0,0,0.164,0.00114,1,2,2,False
87,46.7,256,5.48,1336.3200000000002,0,0,1.12,0.00145,1,2,2,False
174,25.3,256,10.1,2903.04,0,0,7.0,0.00315,1,2,2,False
175,25.1,256,10.2,2543.616,0,0,3.0,0.00276,1,2,2,False
176,25.1,256,10.2,2838.528,0,0,7.0,0.00308,1,2,2,False
23,16.7,256,15.3,4875.264,0,0,22.0,0.00529,1,2,2,False
129,10.3,256,24.9,7031.808,0,0,20.0,0.00763,1,2,2,False
21,12.9,256,19.9,5225.472,0,0,11.0,0.00567,1,2,2,False
17,17.2,256,14.9,3796.992,0,0,4.0,0.00412,1,2,2,False
18,25.3,256,10.1,2543.616,0,0,4.0,0.00276,1,2,2,False
177,14.4,256,17.8,4709.376,0,0,10.7,0.00511,1,2,2,False
91,32.1,256,7.98,1898.496,0,0,1.3,0.00206,1,2,2,False
86,21.5,256,11.9,3179.52,0,0,6.0,0.00345,1,2,2,False
85,20.2,256,12.7,3474.432,0,0,6.0,0.00377,1,2,2,False
118,23.1,256,11.1,3050.496,0,0,7.0,0.00331,1,2,2,False
110,22.7,256,11.3,3133.44,0,0,7.0,0.0034,1,2,2,False
108,18.4,256,13.9,3999.744,0,0,13.0,0.00434,1,2,2,False
106,11.2,256,22.9,5852.160000000001,0,0,7.0,0.00635,1,2,2,False
105,11.1,256,23.1,5824.512,0,0,7.0,0.0063199999999999,1,2,2,False
107,10.2,256,25.1,6497.28,0,0,7.0,0.00705,1,2,2,False
28,23.5,256,10.9,3216.384,0,0,20.0,0.00349,1,2,0,False
42,37.4,256,6.84,1824.768,0,0,6.9,0.00198,1,2,0,False
41,37.5,256,6.82,1833.984,0,0,6.7,0.00199,1,2,0,False
31,48.8,256,5.25,1262.592,0,0,1.4,0.00137,1,2,0,False
24,29.0,256,8.84,2202.6240000000003,0,0,6.0,0.00239,1,2,0,False
32,32.9,256,7.79,2221.056,0,0,12.0,0.00241,1,2,0,False
30,49.5,256,5.17,1225.728,0,0,1.3,0.00133,1,2,0,False
33,33.0,256,7.76,2202.6240000000003,0,0,12.0,0.00239,1,2,0,False
36,72.3,256,3.54,862.6176,0,0,1.0,0.000936,1,2,0,False
26,103.0,256,2.49,576.0,0,0,0.125,0.000625,1,2,0,False
29,29.4,256,8.72,2506.752,0,0,12.8,0.0027199999999999,1,2,0,False
39,49.0,256,5.22,1188.864,0,0,0.41,0.00129,1,2,0,False
25,52.8,256,4.85,1188.864,0,0,1.3,0.00129,1,2,0,False
35,95.5,256,2.68,623.9232000000001,0,0,0.16,0.000677,1,2,0,False
40,49.1,256,5.21,1290.24,0,0,0.41,0.0014,1,2,0,False
34,92.4,256,2.77,626.688,0,0,0.16,0.0006799999999999,1,2,0,False
37,37.8,256,6.77,1649.664,0,0,2.7,0.00179,1,2,0,False
38,37.3,256,6.86,1640.448,0,0,2.8,0.00178,1,2,0,False
43,180.0,256,1.42,329.01120000000003,0,0,0.07,0.000357,1,2,0,False
27,41.1,256,6.23,1520.64,0,0,2.7,0.00165,1,2,0,False
71,48.4,256,5.29,1299.456,0,0,1.1,0.00141,1,2,0,False
82,44.1,256,5.81,1373.184,0,0,0.46,0.00149,1,2,0,False
45,49.3,256,5.19,1327.1039999999998,0,0,3.0,0.0014399999999999,1,2,0,False
44,48.9,256,5.24,1308.672,0,0,3.0,0.00142,1,2,0,False
49,76.6,256,3.34,787.968,0,0,0.248,0.000855,1,2,0,False
50,75.7,256,3.38,767.6927999999999,0,0,0.248,0.000833,1,2,0,False
22,37.0,256,6.91,1806.336,0,0,7.0,0.00196,1,2,0,False
150,182.0,256,1.41,319.7952,0,0,0.031,0.000347,1,2,0,False
149,184.0,256,1.39,329.01120000000003,0,0,0.031,0.000357,1,2,0,False
151,183.0,256,1.4,338.2272,0,0,0.031,0.000367,1,2,0,False
148,182.0,256,1.41,317.0304,0,0,0.031,0.000344,1,2,0,False
152,183.0,256,1.4,321.63840000000005,0,0,0.031,0.000349,1,2,0,False
53,47.5,256,5.39,1327.1039999999998,0,0,1.1,0.0014399999999999,1,2,0,False
55,47.8,256,5.36,1290.24,0,0,1.1,0.0014,1,2,0,False
54,45.9,256,5.58,1299.456,0,0,1.1,0.00141,1,2,0,False
20,34.5,256,7.42,1953.792,0,0,7.0,0.00212,1,2,0,False
51,36.7,256,6.98,1870.848,0,0,7.67,0.00203,1,2,0,False
156,61.8,256,4.14,967.68,0,0,0.345,0.00105,1,2,0,False
67,29.2,256,8.77,2285.568,0,0,8.0,0.00248,1,2,0,False
136,36.3,256,7.05,1833.984,0,0,7.0,0.00199,1,2,0,False
134,28.5,256,8.98,2497.536,0,0,13.0,0.0027099999999999,1,2,0,False
135,13.5,256,19.0,6700.031999999999,0,0,70.0,0.0072699999999999,1,2,0,False
170,76.4,256,3.35,826.6752,0,0,1.0,0.000897,1,2,0,False
180,69.8,256,3.67,958.464,0,0,3.0,0.00104,1,2,0,False
139,30.9,256,8.29,2138.112,0,0,7.0,0.00232,1,2,0,False
153,32.6,256,7.85,1963.008,0,0,4.0,0.00213,1,2,0,False
154,33.5,256,7.64,1852.416,0,0,4.0,0.0020099999999999,1,2,0,False
133,32.7,256,7.84,2165.76,0,0,10.0,0.00235,1,2,0,False
83,62.9,256,4.07,1032.192,0,0,1.3,0.00112,1,2,0,False
84,29.5,256,8.69,2193.4080000000004,0,0,7.0,0.00238,1,2,0,False
5,136.0,256,1.88,431.3088,0,0,0.126,0.000468,1,2,0,False
10,53.8,256,4.76,1419.264,0,0,6.7,0.00154,1,2,0,False
8,16.5,256,15.5,5326.848,0,0,40.0,0.0057799999999999,1,2,0,False
6,27.1,256,9.46,3068.928,0,0,20.0,0.00333,1,2,0,False
9,54.2,256,4.72,1391.6159999999998,0,0,6.7,0.0015099999999999,1,2,0,False
4,72.7,256,3.52,882.8928,0,0,1.3,0.000958,1,2,0,False
7,69.8,256,3.67,863.5392,0,0,0.356,0.000937,1,2,0,False
178,36.5,256,7.01,1861.632,0,0,7.0,0.00202,1,2,0,False
1,17.9,256,14.3,4506.624,0,0,34.0,0.0048899999999999,1,2,0,False
0,17.8,256,14.4,4589.568,0,0,34.0,0.00498,1,2,0,False
3,34.2,256,7.49,1907.712,0,0,6.0,0.00207,1,2,0,False
2,33.5,256,7.64,1972.224,0,0,6.0,0.00214,1,2,0,False
68,28.9,256,8.86,2525.184,0,0,13.0,0.00274,1,2,0,False
141,33.9,256,7.55,2801.664,0,0,30.0,0.00304,1,2,0,False
142,55.5,256,4.61,1317.888,0,0,7.0,0.00143,1,2,0,False
64,25.3,256,10.1,2497.536,0,0,6.0,0.0027099999999999,1,2,0,False
63,24.4,256,10.5,2939.904,0,0,16.0,0.00319,1,2,0,False
65,25.9,256,9.9,2515.9680000000003,0,0,6.0,0.00273,1,2,0,False
77,70.7,256,3.62,1059.84,0,0,5.0,0.00115,1,2,0,False
78,27.2,256,9.42,3022.848,0,0,20.0,0.00328,1,2,0,False
162,35.4,256,7.23,1935.36,0,0,7.0,0.0021,1,2,0,False
113,11.2,256,22.8,7492.608,0,0,67.0,0.00813,1,2,0,False
46,45.8,256,5.59,1345.5359999999998,0,0,8.0,0.00146,1,2,0,False
120,115.0,256,2.23,491.2128000000001,0,0,0.124,0.000533,1,2,0,False
112,49.8,256,5.14,1271.808,0,0,0.4,0.00138,1,2,0,False
111,36.4,256,7.04,1880.064,0,0,7.0,0.00204,1,2,0,False
47,33.9,256,7.56,1990.656,0,0,7.0,0.00216,1,2,0,False
95,158.0,256,1.62,368.64,0,0,0.111,0.0003999999999999,1,2,0,False
96,36.8,256,6.96,2193.4080000000004,0,0,13.0,0.00238,1,2,0,False
99,53.7,256,4.77,1428.48,0,0,6.7,0.00155,1,2,0,False
97,55.7,256,4.6,1188.864,0,0,2.7,0.00129,1,2,0,False
98,114.0,256,2.24,533.6064,0,0,0.256,0.000579,1,2,0,False
94,67.5,256,3.79,930.816,0,0,1.3,0.00101,1,2,0,False
137,49.1,256,5.21,1198.08,0,0,1.3,0.0013,1,2,0,False
131,35.4,256,7.24,1935.36,0,0,7.0,0.0021,1,2,0,False
132,36.7,256,6.97,1852.416,0,0,7.0,0.0020099999999999,1,2,0,False
114,175.0,256,1.46,340.07039999999995,0,0,0.031,0.0003689999999999,1,2,0,False
173,60.1,256,4.26,1050.6240000000005,0,0,1.0,0.00114,1,2,0,False
171,16.1,256,15.9,4967.424,0,0,40.0,0.00539,1,2,0,False
117,43.2,256,5.93,1668.096,0,0,7.5,0.00181,1,2,0,False
116,58.3,256,4.39,1069.056,0,0,0.564,0.00116,1,2,0,False
115,29.9,256,8.55,2128.896,0,0,4.5,0.00231,1,2,0,False
102,18.0,256,14.2,4515.84,0,0,34.0,0.0049,1,2,0,False
103,14.7,256,17.4,5022.72,0,0,26.0,0.00545,1,2,0,False
90,47.4,256,5.4,1529.856,0,0,7.0,0.00166,1,2,0,False
89,49.5,256,5.17,1327.1039999999998,0,0,3.0,0.0014399999999999,1,2,0,False
12,102.0,256,2.5,587.9808,0,0,0.218,0.000638,1,2,0,False
14,98.5,256,2.6,594.432,0,0,0.22,0.000645,1,2,0,False
15,172.0,256,1.49,347.4432,0,0,0.081,0.000377,1,2,0,False
16,174.0,256,1.47,340.07039999999995,0,0,0.058,0.0003689999999999,1,2,0,False
13,158.0,256,1.62,386.1504,0,0,0.101,0.000419,1,2,0,False
164,22.5,256,11.4,3004.416,0,0,10.7,0.00326,1,2,0,False
73,60.7,256,4.22,1004.544,0,0,0.881,0.00109,1,2,0,False
74,115.0,256,2.23,521.6256,0,0,0.186,0.000566,1,2,0,False
72,36.7,256,6.97,2147.328,0,0,13.0,0.00233,1,2,0,False
155,30.2,256,8.47,2156.544,0,0,7.24,0.00234,1,2,0,False
121,31.3,256,8.19,1935.36,0,0,1.61,0.0021,1,2,0,False
48,36.4,256,7.03,1843.2,0,0,6.74,0.002,1,2,0,False
19,48.1,256,5.32,1299.456,0,0,1.3,0.00141,1,2,0,False
165,30.1,256,8.51,2184.192,0,0,7.0,0.00237,1,2,0,False
168,72.1,256,3.55,1096.7040000000002,0,0,7.0,0.00119,1,2,0,False
167,72.9,256,3.51,910.5408,0,0,3.0,0.000988,1,2,0,False
169,38.6,256,6.63,1778.688,0,0,7.0,0.00193,1,2,0,False
166,38.2,256,6.71,1594.368,0,0,3.0,0.00173,1,2,0,False
127,14.7,256,17.4,6340.608,0,0,65.0,0.00688,1,2,0,False
126,29.0,256,8.82,2488.32,0,0,13.0,0.0027,1,2,0,False
52,29.0,256,8.83,2820.096,0,0,22.0,0.00306,1,2,0,False
92,33.2,256,7.71,1806.336,0,0,1.54,0.00196,1,2,0,False
159,272.0,256,0.942,222.1056,0,0,0.033,0.000241,1,2,0,False
160,149.0,256,1.72,376.0128,0,0,0.003,0.000408,1,2,0,False
158,151.0,256,1.7,405.504,0,0,0.028,0.00044,1,2,0,False
161,152.0,256,1.68,379.6992,0,0,0.008,0.000412,1,2,0,False
93,251.0,256,1.02,278.3232,0,0,1.0,0.0003019999999999,1,2,0,False
147,36.9,256,6.94,1870.848,0,0,7.0,0.00203,1,2,0,False
146,36.7,256,6.97,1843.2,0,0,7.0,0.002,1,2,0,False
143,28.8,256,8.89,2534.4,0,0,13.0,0.00275,1,2,0,False
80,35.0,256,7.31,1861.632,0,0,7.0,0.00202,1,2,0,False
79,29.4,256,8.72,2506.752,0,0,13.0,0.0027199999999999,1,2,0,False
119,36.4,256,7.03,1870.848,0,0,7.0,0.00203,1,2,0,False
88,92.1,256,2.78,637.7472,0,0,0.164,0.000692,1,2,0,False
87,79.0,256,3.24,798.1056,0,0,1.12,0.000866,1,2,0,False
174,36.6,256,7.0,1843.2,0,0,7.0,0.002,1,2,0,False
175,37.5,256,6.82,1649.664,0,0,3.0,0.00179,1,2,0,False
176,37.2,256,6.88,1806.336,0,0,7.0,0.00196,1,2,0,False
23,28.4,256,9.0,2847.744,0,0,22.0,0.00309,1,2,0,False
129,15.8,256,16.2,4506.624,0,0,20.0,0.0048899999999999,1,2,0,False
21,19.7,256,13.0,3382.272,0,0,11.0,0.00367,1,2,0,False
17,25.3,256,10.1,2433.024,0,0,4.0,0.00264,1,2,0,False
18,37.7,256,6.79,1640.448,0,0,4.0,0.00178,1,2,0,False
177,22.3,256,11.5,2912.256,0,0,10.7,0.0031599999999999,1,2,0,False
125,36.1,256,7.09,1898.496,0,0,7.0,0.00206,1,2,0,False
124,14.5,256,17.7,6294.528,0,0,65.0,0.00683,1,2,0,False
123,19.4,256,13.2,4257.792,0,0,30.0,0.00462,1,2,0,False
122,28.5,256,8.97,2534.4,0,0,13.0,0.00275,1,2,0,False
91,51.9,256,4.93,1216.512,0,0,1.3,0.00132,1,2,0,False
66,120.0,256,2.13,495.8208,0,0,0.137,0.000538,1,2,0,False
86,33.9,256,7.55,1981.44,0,0,6.0,0.00215,1,2,0,False
118,35.8,256,7.15,1833.984,0,0,7.0,0.00199,1,2,0,False
110,36.7,256,6.97,1870.848,0,0,7.0,0.00203,1,2,0,False
108,29.0,256,8.82,2515.9680000000003,0,0,13.0,0.00273,1,2,0,False
109,22.7,256,11.3,3861.504,0,0,34.0,0.0041899999999999,1,2,0,False
28,28.8,256,8.9,3594.24,0,0,20.0,0.0039,1,1,7,False
42,48.6,256,5.27,1806.336,0,0,6.9,0.00196,1,1,7,False
41,48.7,256,5.26,1824.768,0,0,6.7,0.00198,1,1,7,False
31,62.0,256,4.13,1050.6240000000005,0,0,1.4,0.00114,1,1,7,False
32,43.4,256,5.9,2414.592,0,0,12.0,0.00262,1,1,7,False
30,63.7,256,4.02,1041.408,0,0,1.3,0.00113,1,1,7,False
33,43.1,256,5.94,2396.16,0,0,12.0,0.0026,1,1,7,False
36,93.1,256,2.75,689.3568,0,0,1.0,0.000748,1,1,7,False
26,147.0,256,1.74,396.288,0,0,0.125,0.00043,1,1,7,False
29,38.8,256,6.6,2654.208,0,0,12.8,0.0028799999999999,1,1,7,False
39,63.8,256,4.01,930.816,0,0,0.41,0.00101,1,1,7,False
25,75.5,256,3.39,909.6192,0,0,1.3,0.000987,1,1,7,False
35,127.0,256,2.01,454.3487999999999,0,0,0.16,0.000493,1,1,7,False
40,65.5,256,3.91,900.4032,0,0,0.41,0.000977,1,1,7,False
34,129.0,256,1.98,450.6624,0,0,0.16,0.000489,1,1,7,False
37,49.6,256,5.16,1428.48,0,0,2.7,0.00155,1,1,7,False
38,48.9,256,5.24,1419.264,0,0,2.8,0.00154,1,1,7,False
43,239.0,256,1.07,239.616,0,0,0.07,0.00026,1,1,7,False
27,56.6,256,4.52,1290.24,0,0,2.7,0.0014,1,1,7,False
71,57.1,256,4.48,1105.9199999999998,0,0,1.1,0.0012,1,1,7,False
82,52.8,256,4.85,1078.272,0,0,0.46,0.00117,1,1,7,False
45,51.6,256,4.96,1363.968,0,0,3.0,0.00148,1,1,7,False
44,51.9,256,4.93,1382.4,0,0,3.0,0.0015,1,1,7,False
50,83.9,256,3.05,717.0048,0,0,0.248,0.000778,1,1,7,False
22,40.4,256,6.33,2027.52,0,0,7.0,0.0022,1,1,7,False
150,242.0,256,1.06,226.7136,0,0,0.031,0.000246,1,1,7,False
149,246.0,256,1.04,228.5568,0,0,0.031,0.000248,1,1,7,False
151,249.0,256,1.03,230.4,0,0,0.031,0.00025,1,1,7,False
148,244.0,256,1.05,231.3216,0,0,0.031,0.000251,1,1,7,False
152,244.0,256,1.05,234.08640000000003,0,0,0.031,0.000254,1,1,7,False
53,57.7,256,4.44,1087.4879999999998,0,0,1.1,0.0011799999999999,1,1,7,False
55,57.9,256,4.42,1115.1360000000002,0,0,1.1,0.00121,1,1,7,False
54,57.8,256,4.43,1096.7040000000002,0,0,1.1,0.00119,1,1,7,False
20,39.0,256,6.57,2147.328,0,0,7.0,0.00233,1,1,7,False
51,46.8,256,5.47,1944.576,0,0,7.67,0.00211,1,1,7,False
180,79.3,256,3.23,1050.6240000000005,0,0,3.0,0.00114,1,1,7,False
139,34.0,256,7.52,2359.2960000000003,0,0,7.0,0.00256,1,1,7,False
153,43.0,256,5.95,1677.312,0,0,4.0,0.00182,1,1,7,False
154,43.3,256,5.91,1686.528,0,0,4.0,0.00183,1,1,7,False
133,42.9,256,5.97,2377.728,0,0,10.0,0.00258,1,1,7,False
84,33.4,256,7.66,2479.1040000000003,0,0,7.0,0.00269,1,1,7,False
178,40.8,256,6.28,2045.952,0,0,7.0,0.0022199999999999,1,1,7,False
1,18.2,256,14.1,5566.463999999999,0,0,34.0,0.0060399999999999,1,1,7,False
0,18.4,256,13.9,5548.032,0,0,34.0,0.00602,1,1,7,False
3,39.8,256,6.43,1972.224,0,0,6.0,0.00214,1,1,7,False
2,39.4,256,6.49,1990.656,0,0,6.0,0.00216,1,1,7,False
163,33.7,256,7.6,2368.512,0,0,7.0,0.00257,1,1,7,False
68,31.7,256,8.08,3115.008,0,0,13.0,0.0033799999999999,1,1,7,False
162,40.7,256,6.29,2055.168,0,0,7.0,0.0022299999999999,1,1,7,False
112,63.4,256,4.04,967.68,0,0,0.4,0.00105,1,1,7,False
111,40.6,256,6.3,2128.896,0,0,7.0,0.00231,1,1,7,False
47,40.1,256,6.38,1981.44,0,0,7.0,0.00215,1,1,7,False
131,41.4,256,6.19,2027.52,0,0,7.0,0.0022,1,1,7,False
132,39.0,256,6.57,2064.384,0,0,7.0,0.00224,1,1,7,False
114,239.0,256,1.07,234.08640000000003,0,0,0.031,0.000254,1,1,7,False
102,18.4,256,13.9,5548.032,0,0,34.0,0.00602,1,1,7,False
103,15.6,256,16.4,6082.56,0,0,26.0,0.0066,1,1,7,False
12,121.0,256,2.11,477.3887999999999,0,0,0.218,0.0005179999999999,1,1,7,False
11,78.0,256,3.28,794.4191999999999,0,0,0.4,0.0008619999999999,1,1,7,False
14,120.0,256,2.14,485.6832,0,0,0.22,0.000527,1,1,7,False
15,195.0,256,1.31,301.3632,0,0,0.081,0.000327,1,1,7,False
16,191.0,256,1.34,293.9904,0,0,0.058,0.000319,1,1,7,False
13,192.0,256,1.33,302.2848,0,0,0.101,0.000328,1,1,7,False
164,26.0,256,9.83,3207.168,0,0,10.7,0.00348,1,1,7,False
155,34.0,256,7.53,2377.728,0,0,7.24,0.00258,1,1,7,False
48,41.0,256,6.25,1953.792,0,0,6.74,0.00212,1,1,7,False
19,53.6,256,4.78,1234.944,0,0,1.3,0.00134,1,1,7,False
165,34.1,256,7.5,2368.512,0,0,7.0,0.00257,1,1,7,False
168,78.3,256,3.27,1299.456,0,0,7.0,0.00141,1,1,7,False
167,93.8,256,2.73,958.464,0,0,3.0,0.00104,1,1,7,False
126,32.5,256,7.87,3022.848,0,0,13.0,0.00328,1,1,7,False
52,27.8,256,9.21,3686.4,0,0,22.0,0.004,1,1,7,False
75,12.4,256,20.6,6571.008,0,0,13.0,0.00713,1,1,7,False
159,354.0,256,0.723,161.28,0,0,0.033,0.000175,1,1,7,False
157,194.0,256,1.32,282.9312,0,0,0.001,0.000307,1,1,7,False
160,219.0,256,1.17,259.8912,0,0,0.003,0.000282,1,1,7,False
158,213.0,256,1.2,270.0288,0,0,0.028,0.0002929999999999,1,1,7,False
161,221.0,256,1.16,253.44000000000003,0,0,0.008,0.000275,1,1,7,False
93,268.0,256,0.956,298.5984,0,0,1.0,0.000324,1,1,7,False
145,43.8,256,5.84,1649.664,0,0,3.0,0.00179,1,1,7,False
147,40.0,256,6.4,2055.168,0,0,7.0,0.0022299999999999,1,1,7,False
146,40.8,256,6.27,2027.52,0,0,7.0,0.0022,1,1,7,False
144,43.0,256,5.96,1649.664,0,0,3.0,0.00179,1,1,7,False
143,32.4,256,7.9,3068.928,0,0,13.0,0.00333,1,1,7,False
80,40.7,256,6.29,2073.6000000000004,0,0,7.0,0.00225,1,1,7,False
79,32.0,256,8.01,3068.928,0,0,13.0,0.00333,1,1,7,False
119,40.4,256,6.33,2082.816,0,0,7.0,0.00226,1,1,7,False
88,116.0,256,2.21,494.89920000000006,0,0,0.164,0.000537,1,1,7,False
87,97.3,256,2.63,685.6704,0,0,1.12,0.000744,1,1,7,False
70,19.5,256,13.1,4331.52,0,0,13.0,0.0047,1,1,7,False
174,48.7,256,5.26,1806.336,0,0,7.0,0.00196,1,1,7,False
175,48.9,256,5.24,1474.56,0,0,3.0,0.0015999999999999,1,1,7,False
176,48.2,256,5.31,1833.984,0,0,7.0,0.00199,1,1,7,False
23,27.8,256,9.2,3704.832,0,0,22.0,0.0040199999999999,1,1,7,False
21,21.5,256,11.9,3787.776,0,0,11.0,0.00411,1,1,7,False
17,33.9,256,7.56,2073.6000000000004,0,0,4.0,0.00225,1,1,7,False
18,47.6,256,5.38,1456.128,0,0,4.0,0.0015799999999999,1,1,7,False
177,26.5,256,9.65,3216.384,0,0,10.7,0.00349,1,1,7,False
91,75.5,256,3.39,899.4816000000001,0,0,1.3,0.000976,1,1,7,False
86,39.5,256,6.48,1990.656,0,0,6.0,0.00216,1,1,7,False
118,41.0,256,6.24,2838.528,0,0,7.0,0.00308,1,1,7,False
110,40.6,256,6.3,2036.736,0,0,7.0,0.00221,1,1,7,False
108,31.8,256,8.05,3087.36,0,0,13.0,0.00335,1,1,7,False
106,17.3,256,14.8,4469.76,0,0,7.0,0.00485,1,1,7,False
105,17.4,256,14.7,4497.407999999999,0,0,7.0,0.00488,1,1,7,False
107,15.6,256,16.4,4764.672,0,0,7.0,0.0051699999999999,1,1,7,False
42,47.1,256,5.44,1926.144,0,0,6.9,0.00209,1,0,7,False
41,45.2,256,5.66,2036.736,0,0,6.7,0.00221,1,0,7,False
31,61.7,256,4.15,1142.784,0,0,1.4,0.00124,1,0,7,False
24,33.5,256,7.65,2331.648,0,0,6.0,0.00253,1,0,7,False
30,61.5,256,4.16,1142.784,0,0,1.3,0.00124,1,0,7,False
36,88.6,256,2.89,787.968,0,0,1.0,0.000855,1,0,7,False
26,122.0,256,2.1,493.056,0,0,0.125,0.000535,1,0,7,False
39,59.1,256,4.33,1050.6240000000005,0,0,0.41,0.00114,1,0,7,False
25,63.8,256,4.01,1069.056,0,0,1.3,0.00116,1,0,7,False
35,118.0,256,2.17,522.5472,0,0,0.16,0.000567,1,0,7,False
40,59.7,256,4.29,1050.6240000000005,0,0,0.41,0.00114,1,0,7,False
34,115.0,256,2.22,517.9392,0,0,0.16,0.000562,1,0,7,False
37,43.1,256,5.94,1594.368,0,0,2.7,0.00173,1,0,7,False
38,44.0,256,5.82,1677.312,0,0,2.8,0.00182,1,0,7,False
43,221.0,256,1.16,264.49920000000003,0,0,0.07,0.000287,1,0,7,False
27,46.6,256,5.49,1557.504,0,0,2.7,0.0016899999999999,1,0,7,False
150,221.0,256,1.16,265.4208,0,0,0.031,0.000288,1,0,7,False
149,225.0,256,1.14,258.048,0,0,0.031,0.00028,1,0,7,False
151,221.0,256,1.16,262.65600000000006,0,0,0.031,0.000285,1,0,7,False
148,221.0,256,1.16,261.7344,0,0,0.031,0.000284,1,0,7,False
152,219.0,256,1.17,270.9504,0,0,0.031,0.000294,1,0,7,False
51,45.2,256,5.66,1926.144,0,0,7.67,0.00209,1,0,7,False
156,68.6,256,3.73,897.6383999999999,0,0,0.345,0.0009739999999999,1,0,7,False
153,40.6,256,6.3,1852.416,0,0,4.0,0.0020099999999999,1,0,7,False
154,41.7,256,6.14,1815.5520000000004,0,0,4.0,0.00197,1,0,7,False
83,71.9,256,3.56,940.032,0,0,1.3,0.00102,1,0,7,False
5,154.0,256,1.66,390.7584,0,0,0.126,0.000424,1,0,7,False
4,78.3,256,3.27,869.0688,0,0,1.3,0.000943,1,0,7,False
7,78.5,256,3.26,774.144,0,0,0.356,0.00084,1,0,7,False
64,29.0,256,8.84,2663.424,0,0,6.0,0.0028899999999999,1,0,7,False
65,29.3,256,8.75,2635.7760000000003,0,0,6.0,0.00286,1,0,7,False
77,84.2,256,3.04,1216.512,0,0,5.0,0.00132,1,0,7,False
78,28.6,256,8.96,3502.08,0,0,20.0,0.0038,1,0,7,False
120,131.0,256,1.95,476.4672,0,0,0.124,0.000517,1,0,7,False
112,58.0,256,4.41,1078.272,0,0,0.4,0.00117,1,0,7,False
95,179.0,256,1.43,340.07039999999995,0,0,0.111,0.0003689999999999,1,0,7,False
99,63.1,256,4.06,1529.856,0,0,6.7,0.00166,1,0,7,False
97,62.3,256,4.11,1262.592,0,0,2.7,0.00137,1,0,7,False
98,130.0,256,1.97,496.7424000000001,0,0,0.256,0.000539,1,0,7,False
94,86.5,256,2.96,815.616,0,0,1.3,0.000885,1,0,7,False
114,225.0,256,1.14,262.65600000000006,0,0,0.031,0.000285,1,0,7,False
89,55.4,256,4.62,1400.832,0,0,3.0,0.00152,1,0,7,False
73,69.6,256,3.68,949.248,0,0,0.881,0.00103,1,0,7,False
74,133.0,256,1.92,458.0351999999999,0,0,0.186,0.0004969999999999,1,0,7,False
121,35.6,256,7.2,1852.416,0,0,1.61,0.0020099999999999,1,0,7,False
168,70.9,256,3.61,1428.48,0,0,7.0,0.00155,1,0,7,False
167,89.8,256,2.85,1004.544,0,0,3.0,0.00109,1,0,7,False
159,313.0,256,0.818,199.9872,0,0,0.033,0.000217,1,0,7,False
157,173.0,256,1.48,329.93280000000004,0,0,0.001,0.000358,1,0,7,False
160,179.0,256,1.43,317.0304,0,0,0.003,0.000344,1,0,7,False
158,177.0,256,1.45,328.0896,0,0,0.028,0.000356,1,0,7,False
161,183.0,256,1.4,319.7952,0,0,0.008,0.000347,1,0,7,False
174,46.4,256,5.52,1990.656,0,0,7.0,0.00216,1,0,7,False
175,43.5,256,5.89,1658.88,0,0,3.0,0.0018,1,0,7,False
176,44.9,256,5.7,1953.792,0,0,7.0,0.00212,1,0,7,False
17,30.7,256,8.34,2359.2960000000003,0,0,4.0,0.00256,1,0,7,False
18,44.6,256,5.74,1631.232,0,0,4.0,0.00177,1,0,7,False
91,65.6,256,3.9,1078.272,0,0,1.3,0.00117,1,0,7,False
66,132.0,256,1.94,463.5648,0,0,0.137,0.000503,1,0,7,False
73,119.0,256,2.16,308.736,1,0,0.881,0.000335,1,2,4,True
137,116.0,256,2.2,316.1088,1,0,1.3,0.000343,1,2,5,False
73,151.0,256,1.7,243.3024,1,0,0.881,0.0002639999999999,1,2,5,False
73,68.4,256,3.74,434.9952,1,0,0.881,0.000472,1,2,2,False
137,104.0,256,2.45,521.6256,1,0,1.3,0.000566,1,2,0,False
73,135.0,256,1.89,271.872,1,0,0.881,0.0002949999999999,1,2,0,False
44,102.0,256,2.52,599.04,1,0,3.0,0.00065,1,2,7,False
45,102.0,256,2.52,599.9616,1,0,3.0,0.000651,1,2,7,False
137,111.0,256,2.3,410.112,1,0,1.3,0.000445,1,2,7,False
16,416.0,256,0.615,62.48448,1,0,0.058,6.78e-05,1,2,7,False
11,159.0,256,1.61,241.4592,1,0,0.4,0.0002619999999999,1,2,7,False
14,246.0,256,1.04,125.3376,1,0,0.22,0.000136,1,2,7,False
15,410.0,256,0.625,67.55328,1,0,0.081,7.33e-05,1,2,7,False
13,401.0,256,0.638,71.97696,1,0,0.101,7.81e-05,1,2,7,False
12,246.0,256,1.04,124.416,1,0,0.218,0.000135,1,2,7,False
92,87.4,256,2.93,532.6848000000001,1,0,1.54,0.000578,1,2,7,False
